La planète sauvage,1973.0,72 min,"Animation, Sci-Fi",7.8,Barry Bostwick,Jennifer Drake,Jean Topart
The Day of the Jackal,1973.0,143 min,"Crime, Drama, Thriller",7.8,Edward Fox,Terence Alexander,Alan Badel
Badlands,1973.0,94 min,"Action, Crime, Drama",7.8,Martin Sheen,Sissy Spacek,Ramon Bieri
Cabaret,1972.0,124 min,"Drama, Music, Musical",7.8,Liza Minnelli,Michael York,Joel Grey
Willy Wonka & the Chocolate Factory,1971.0,100 min,"Family, Fantasy, Musical",7.8,Gene Wilder,Jack Albertson,Roy Kinnear
Midnight Cowboy,1969.0,113 min,Drama,7.8,Dustin Hoffman,Jon Voight,John McGiver
Wait Until Dark,1967.0,108 min,Thriller,7.8,Audrey Hepburn,Alan Arkin,Efrem Zimbalist Jr.
Guess Who's Coming to Dinner,1967.0,108 min,"Comedy, Drama",7.8,Spencer Tracy,Sidney Poitier,Katharine Houghton
Bonnie and Clyde,1967.0,111 min,"Action, Biography, Crime",7.8,Warren Beatty,Faye Dunaway,Gene Hackman
My Fair Lady,1964.0,170 min,"Drama, Family, Musical",7.8,Audrey Hepburn,Rex Harrison,Wilfrid Hyde-White
Mary Poppins,1964.0,139 min,"Comedy, Family, Fantasy",7.8,Julie Andrews,Dick Van Dyke,Glynis Johns
The Longest Day,1962.0,178 min,"Action, Drama, History",7.8,Andrew Marton,Gerd Oswald,Darryl F. Zanuck
Jules et Jim,1962.0,105 min,"Drama, Romance",7.8,Jeanne Moreau,Oskar Werner,Vanna Urbino
The Innocents,1961.0,100 min,Horror,7.8,Deborah Kerr,Peter Wyngarde,Michael Redgrave
À bout de souffle,1960.0,90 min,"Crime, Drama",7.8,Jean-Paul Belmondo,Jean Seberg,Henri-Jacques Huet
Red River,1948.0,133 min,"Action, Adventure, Drama",7.8,Arthur Rosson,John Wayne,Joanne Dru
Key Largo,1948.0,100 min,"Action, Crime, Drama",7.8,Humphrey Bogart,Edward G. Robinson,Lionel Barrymore
To Have and Have Not,1944.0,100 min,"Adventure, Comedy, Film-Noir",7.8,Humphrey Bogart,Lauren Bacall,Dolores Moran
Shadow of a Doubt,1943.0,108 min,"Film-Noir, Thriller",7.8,Teresa Wright,Joseph Cotten,Henry Travers
Stagecoach,1939.0,96 min,"Adventure, Drama, Western",7.8,John Wayne,Claire Trevor,John Carradine
The Lady Vanishes,1938.0,96 min,"Mystery, Thriller",7.8,Margaret Lockwood,Michael Redgrave,May Whitty
Bringing Up Baby,1938.0,102 min,"Comedy, Family, Romance",7.8,Katharine Hepburn,Cary Grant,Walter Catlett
Bride of Frankenstein,1935.0,75 min,"Drama, Horror, Sci-Fi",7.8,Boris Karloff,Elsa Lanchester,Valerie Hobson
Duck Soup,1933.0,69 min,"Comedy, Musical, War",7.8,Groucho Marx,Harpo Marx,Zeppo Marx
Scarface: The Shame of the Nation,1932.0,93 min,"Action, Crime, Drama",7.8,Richard Rosson,Paul Muni,Karen Morley
Frankenstein,1931.0,70 min,"Drama, Horror, Sci-Fi",7.8,Colin Clive,Mae Clarke,John Boles
Roma,2018.0,135 min,Drama,7.7,Yalitza Aparicio,Marina de Tavira,Carlos Peralta
God's Own Country,2017.0,104 min,"Drama, Romance",7.7,Josh O'Connor,Alec Secareanu,Ian Hart
Deadpool 2,2018.0,119 min,"Action, Adventure, Comedy",7.7,Ryan Reynolds,Josh Brolin,Julian Dennison
Wind River,2017.0,107 min,"Crime, Drama, Mystery",7.7,Kelsey Asbille,Jeremy Renner,Teo Briones
Get Out,2017.0,104 min,"Horror, Mystery, Thriller",7.7,Daniel Kaluuya,Allison Williams,Catherine Keener
Mission: Impossible - Fallout,2018.0,147 min,"Action, Adventure, Thriller",7.7,Tom Cruise,Henry Cavill,Simon Pegg
En man som heter Ove,2015.0,116 min,"Comedy, Drama, Romance",7.7,Rolf Lassgård,Bahar Pars,Ida Engvoll
What We Do in the Shadows,2014.0,86 min,"Comedy, Horror",7.7,Taika Waititi,Jemaine Clement,Cori Gonzalez-Macuer
Omoide no Mânî,2014.0,103 min,"Animation, Drama, Family",7.7,Hiromasa Yonebayashi,Sara Takatsuki,Nanako Matsushima
The Theory of Everything,2014.0,123 min,"Biography, Drama, Romance",7.7,Eddie Redmayne,Felicity Jones,Sophie Perry
Kingsman: The Secret Service,2014.0,129 min,"Action, Adventure, Comedy",7.7,Colin Firth,Taron Egerton,Michael Caine
The Fault in Our Stars,2014.0,126 min,"Drama, Romance",7.7,Shailene Woodley,Ansel Elgort,Laura Dern
Me and Earl and the Dying Girl,2015.0,105 min,"Comedy, Drama",7.7,Thomas Mann,RJ Cyler,Nick Offerman
Birdman or (The Unexpected Virtue of Ignorance),2014.0,119 min,"Comedy, Drama",7.7,Michael Keaton,Zach Galifianakis,Andrea Riseborough
La vie d'Adèle,2013.0,180 min,"Drama, Romance",7.7,Léa Seydoux,Adèle Exarchopoulos,Aurélien Recoing
Kai po che!,2013.0,130 min,"Drama, Sport",7.7,Amit Sadh,Sushant Singh Rajput,Amrita Puri
The Broken Circle Breakdown,2012.0,111 min,"Drama, Music, Romance",7.7,Veerle Baetens,Johan Heldenbergh,Geert Van Rampelberg
Captain America: The Winter Soldier,2014.0,136 min,"Action, Adventure, Sci-Fi",7.7,Joe Russo,Chris Evans,Scarlett Johansson
Rockstar,2011.0,159 min,"Drama, Music, Musical",7.7,Ranbir Kapoor,Nargis Fakhri,Kumud Mishra
Nebraska,2013.0,115 min,"Adventure, Comedy, Drama",7.7,Bruce Dern,Will Forte,Bob Odenkirk
Wreck-It Ralph,2012.0,101 min,"Animation, Adventure, Comedy",7.7,John C. Reilly,Jack McBrayer,Sarah Silverman
Le Petit Prince,2015.0,108 min,"Animation, Adventure, Drama",7.7,Jeff Bridges,Mackenzie Foy,Marion Cotillard
Detachment,2011.0,98 min,Drama,7.7,Adrien Brody,Christina Hendricks,Lucy Liu
Midnight in Paris,2011.0,96 min,"Comedy, Fantasy, Romance",7.7,Owen Wilson,Rachel McAdams,Kurt Fuller
The Lego Movie,2014.0,100 min,"Animation, Action, Adventure",7.7,Phil Lord,Chris Pratt,Elizabeth Banks
Gravity,2013.0,91 min,"Drama, Sci-Fi, Thriller",7.7,Sandra Bullock,George Clooney,Orto Ignatiussen
Star Trek Into Darkness,2013.0,132 min,"Action, Adventure, Sci-Fi",7.7,Chris Pine,Zachary Quinto,Benedict Cumberbatch
Beasts of No Nation,2015.0,137 min,"Drama, War",7.7,Abraham Attah,Emmanuel Affadzi,Andrew Adote
The Social Network,2010.0,120 min,"Biography, Drama",7.7,Jesse Eisenberg,Andrew Garfield,Rooney Mara
X: First Class,2011.0,131 min,"Action, Adventure, Sci-Fi",7.7,James McAvoy,Michael Fassbender,Kevin Bacon
The Hangover,2009.0,100 min,Comedy,7.7,Zach Galifianakis,Bradley Cooper,Ed Helms
Skyfall,2012.0,143 min,"Action, Adventure, Thriller",7.7,Daniel Craig,Javier Bardem,Judi Dench
Silver Linings Playbook,2012.0,122 min,"Comedy, Drama, Romance",7.7,Bradley Cooper,Jennifer Lawrence,Jacki Weaver
Argo,2012.0,120 min,"Biography, Drama, Thriller",7.7,Ben Affleck,Bryan Cranston,Alan Arkin
(500) Days of Summer,2009.0,95 min,"Comedy, Drama, Romance",7.7,Zooey Deschanel,Joseph Gordon-Levitt,Chloë Grace Moretz
Harry Potter and the Deathly Hallows: Part 1,2010.0,146 min,"Adventure, Family, Fantasy",7.7,Daniel Radcliffe,Emma Watson,Bill Nighy
Gake no ue no Ponyo,2008.0,101 min,"Animation, Adventure, Comedy",7.7,Cate Blanchett,Matt Damon,Tomoko Yamaguchi
Frost/Nixon,2008.0,122 min,"Biography, Drama, History",7.7,Frank Langella,Michael Sheen,Sam Rockwell
Papurika,2006.0,90 min,"Animation, Drama, Fantasy",7.7,Megumi Hayashibara,Tôru Emori,Tôru Furuya
Changeling,2008.0,141 min,"Biography, Crime, Drama",7.7,Angelina Jolie,Colm Feore,Gattlin Griffith
Flipped,2010.0,90 min,"Comedy, Drama, Romance",7.7,Madeline Carroll,Callan McAuliffe,Anthony Edwards
Toki o kakeru shôjo,2006.0,98 min,"Animation, Adventure, Comedy",7.7,Riisa Naka,Takuya Ishida,Ayami Kakiuchi
Death Note: Desu nôto,2006.0,126 min,"Crime, Drama, Fantasy",7.7,Tatsuya Fujiwara,Ken'ichi Matsuyama,Yû Kashii
This Is England,2006.0,101 min,"Crime, Drama",7.7,Thomas Turgoose,Stephen Graham,Andrew Shim
Ex Machina,2014.0,108 min,"Drama, Sci-Fi, Thriller",7.7,Alicia Vikander,Domhnall Gleeson,Sonoya Mizuno
Efter brylluppet,2006.0,120 min,Drama,7.7,Mads Mikkelsen,Sidse Babett Knudsen,Neeral Mulchandani
The Last King of Scotland,2006.0,123 min,"Biography, Drama, History",7.7,James McAvoy,Forest Whitaker,Kerry Washington
Zodiac,2007.0,157 min,"Crime, Drama, Mystery",7.7,Jake Gyllenhaal,Robert Downey Jr.,Anthony Edwards
Lucky Number Slevin,2006.0,110 min,"Action, Crime, Drama",7.7,Josh Hartnett,Ben Kingsley,Lucy Liu
Joyeux Noël,2005.0,116 min,"Drama, History, Music",7.7,Diane Kruger,Benno Fürmann,Natalie Dessay
Control,2007.0,122 min,"Biography, Drama, Music",7.7,Sam Riley,Samantha Morton,Alexandra Maria Lara
Tangled,2010.0,100 min,"Animation, Adventure, Comedy",7.7,Byron Howard,Mandy Moore,Donna Murphy
Zwartboek,2006.0,145 min,"Drama, Thriller, War",7.7,Carice van Houten,Sebastian Koch,Halina Reijn
Brokeback Mountain,2005.0,134 min,"Drama, Romance",7.7,Jake Gyllenhaal,Heath Ledger,Randy Quaid
3:10 to Yuma,2007.0,122 min,"Action, Crime, Drama",7.7,Russell Crowe,Christian Bale,Logan Lerman
Crash,2004.0,112 min,"Crime, Drama, Thriller",7.7,Don Cheadle,Sandra Bullock,Karina Arroyave
Kung fu,2004.0,99 min,"Action, Comedy, Fantasy",7.7,Stephen Chow,Wah Yuen,Siu-Lung Leung
The Bourne Supremacy,2004.0,108 min,"Action, Mystery, Thriller",7.7,Matt Damon,Franka Potente,Brian Cox
The Machinist,2004.0,101 min,"Drama, Thriller",7.7,Christian Bale,Jennifer Jason Leigh,John Sharian
Ray,2004.0,152 min,"Biography, Drama, Music",7.7,Jamie Foxx,Regina King,Clifton Powell
Lost in Translation,2003.0,102 min,"Comedy, Drama",7.7,Bill Murray,Scarlett Johansson,Anna Faris
Harry Potter and the Goblet of Fire,2005.0,157 min,"Adventure, Family, Fantasy",7.7,Daniel Radcliffe,Emma Watson,Eric Sykes
Man on Fire,2004.0,146 min,"Action, Crime, Drama",7.7,Denzel Washington,Christopher Walken,Radha Mitchell
Coraline,2009.0,100 min,"Animation, Drama, Family",7.7,Dakota Fanning,Teri Hatcher,Jennifer Saunders
The Last Samurai,2003.0,154 min,"Action, Drama",7.7,Tom Cruise,Ken Watanabe,William Atherton
The Magdalene Sisters,2002.0,114 min,Drama,7.7,Eileen Walsh,Dorothy Duffy,Anne-Marie Duff
Good Bye Lenin!,2003.0,121 min,"Comedy, Drama, Romance",7.7,Daniel Brühl,Katrin Saß,Florian Lukas
In America,2002.0,105 min,Drama,7.7,Paddy Considine,Samantha Morton,Sarah Bolger
I Am Sam,2001.0,132 min,Drama,7.7,Sean Penn,Michelle Pfeiffer,Dianne Wiest
Adaptation.,2002.0,115 min,"Comedy, Drama",7.7,Nicolas Cage,Meryl Streep,Tilda Swinton
Black Hawk Down,2001.0,144 min,"Drama, History, War",7.7,Josh Hartnett,Ewan McGregor,Eric Bana
Road to Perdition,2002.0,117 min,"Crime, Drama, Thriller",7.7,Tom Hanks,Tyler Hoechlin,Liam Aiken
Das Experiment,2001.0,120 min,"Drama, Thriller",7.7,Moritz Bleibtreu,Christian Berkel,Wotan Wilke Möhring
Billy Elliot,2000.0,110 min,"Drama, Music",7.7,Jamie Bell,Julie Walters,Jamie Draven
Hedwig and the Angry Inch,2001.0,95 min,"Comedy, Drama, Music",7.7,John Cameron Mitchell,Miriam Shor,Theodore Liscinski
Ocean's Eleven,2001.0,116 min,"Crime, Thriller",7.7,George Clooney,Brad Pitt,Matt Damon
Vampire Hunter D: Bloodlust,2000.0,103 min,"Animation, Action, Fantasy",7.7,Andrew Philpot,John Rafter Lee,Wendee Lee
"O Brother, Where Art Thou?",2000.0,107 min,"Adventure, Comedy, Crime",7.7,Ethan Coen,George Clooney,Tim Blake Nelson
Interstate 60: Episodes of the Road,2002.0,116 min,"Adventure, Comedy, Drama",7.7,James Marsden,Gary Oldman,Matthew Edison
"South Park: Bigger, Longer & Uncut",1999.0,81 min,"Animation, Comedy, Fantasy",7.7,Trey Parker,Matt Stone,Isaac Hayes
Office Space,1999.0,89 min,Comedy,7.7,Ron Livingston,Jennifer Aniston,Ajay Naidu
Happiness,1998.0,134 min,"Comedy, Drama",7.7,Jane Adams,Jon Lovitz,Dylan Baker
Training Day,2001.0,122 min,"Crime, Drama, Thriller",7.7,Denzel Washington,Ethan Hawke,Tom Berenger
Rushmore,1998.0,93 min,"Comedy, Drama, Romance",7.7,Jason Schwartzman,Bill Murray,Seymour Cassel
Abre los ojos,1997.0,119 min,"Drama, Mystery, Sci-Fi",7.7,Eduardo Noriega,Penélope Cruz,Fele Martínez
Being John Malkovich,1999.0,113 min,"Comedy, Drama, Fantasy",7.7,John Cusack,Cameron Diaz,John Malkovich
As Good as It Gets,1997.0,139 min,"Comedy, Drama, Romance",7.7,Jack Nicholson,Helen Hunt,Cuba Gooding Jr.
The Fifth Element,1997.0,126 min,"Action, Adventure, Sci-Fi",7.7,Bruce Willis,Milla Jovovich,Ian Holm
Le dîner de cons,1998.0,80 min,Comedy,7.7,Thierry Lhermitte,Jacques Villeret,Daniel Prévost
Donnie Brasco,1997.0,127 min,"Biography, Crime, Drama",7.7,Al Pacino,Johnny Depp,Bruno Kirby
Shine,1996.0,105 min,"Biography, Drama, Music",7.7,Geoffrey Rush,Armin Mueller-Stahl,Sonia Todd
Primal Fear,1996.0,129 min,"Crime, Drama, Mystery",7.7,Richard Gere,Laura Linney,John Mahoney
Hamlet,1996.0,242 min,Drama,7.7,Kenneth Branagh,Julie Christie,Kate Winslet
A Little Princess,1995.0,97 min,"Drama, Family, Fantasy",7.7,Liesel Matthews,Eleanor Bron,Rusty Schwimmer
Do lok tin si,1995.0,99 min,"Comedy, Crime, Drama",7.7,Leon Lai,Michelle Reis,Charlie Yeung
Il postino,1994.0,108 min,"Biography, Comedy, Drama",7.7,Massimo Troisi,Massimo Troisi,Maria Grazia Cucinotta
Clerks,1994.0,92 min,Comedy,7.7,Brian O'Halloran,Jeff Anderson,Lisa Spoonauer
Short Cuts,1993.0,188 min,"Comedy, Drama",7.7,Andie MacDowell,Julianne Moore,Bruce Davison
Philadelphia,1993.0,125 min,Drama,7.7,Tom Hanks,Denzel Washington,Buzz Kilman
The Muppet Christmas Carol,1992.0,85 min,"Comedy, Drama, Family",7.7,Michael Caine,Kermit the Frog,Miss Piggy
Malcolm X,1992.0,202 min,"Biography, Drama, History",7.7,Denzel Washington,Angela Bassett,Spike Lee
The Last of the Mohicans,1992.0,112 min,"Action, Adventure, Drama",7.7,Daniel Day-Lewis,Madeleine Stowe,Eric Schweig
Kurenai no buta,1992.0,94 min,"Animation, Adventure, Comedy",7.7,Shûichirô Moriyama,Tokiko Katô,Tsunehiko Kamijô
Glengarry Glen Ross,1992.0,100 min,"Crime, Drama, Mystery",7.7,Al Pacino,Jack Lemmon,Alan Arkin
A Few Good Men,1992.0,138 min,"Drama, Thriller",7.7,Tom Cruise,Jack Nicholson,Kevin Bacon
Fried Green Tomatoes,1991.0,130 min,Drama,7.7,Kathy Bates,Jessica Tandy,Mary-Louise Parker
Barton Fink,1991.0,116 min,"Comedy, Drama, Thriller",7.7,Ethan Coen,John Turturro,Judy Davis
Miller's Crossing,1990.0,115 min,"Crime, Drama, Thriller",7.7,Ethan Coen,Gabriel Byrne,John Turturro
Who Framed Roger Rabbit,1988.0,104 min,"Animation, Adventure, Comedy",7.7,Bob Hoskins,Christopher Lloyd,Charles Fleischer
Spoorloos,1988.0,107 min,"Mystery, Thriller",7.7,Bernard-Pierre Donnadieu,Gene Bervoets,Gwen Eckhaus
Withnail & I,1987.0,107 min,"Comedy, Drama",7.7,Richard E. Grant,Paul McGann,Ralph Brown
The Last Emperor,1987.0,163 min,"Biography, Drama, History",7.7,John Lone,Joan Chen,Ruocheng Ying
Empire of the Sun,1987.0,153 min,"Action, Drama, History",7.7,Christian Bale,John Malkovich,Nigel Havers
Der Name der Rose,1986.0,130 min,"Crime, Drama, Mystery",7.7,Sean Connery,Christian Slater,Elya Baskin
Blue Velvet,1986.0,120 min,"Drama, Mystery, Thriller",7.7,Isabella Rossellini,Kyle MacLachlan,Laura Dern
The Purple Rose of Cairo,1985.0,82 min,"Comedy, Fantasy, Romance",7.7,Mia Farrow,Jeff Daniels,Irving Metzman
After Hours,1985.0,97 min,"Comedy, Crime, Drama",7.7,Griffin Dunne,Rosanna Arquette,Tommy Chong
Zelig,1983.0,79 min,Comedy,7.7,Woody Allen,Mia Farrow,John Buckwalter
The Verdict,1982.0,129 min,Drama,7.7,Paul Newman,Charlotte Rampling,James Mason
Star Trek II: The Wrath of Khan,1982.0,113 min,"Action, Adventure, Sci-Fi",7.7,William Shatner,Leonard Nimoy,James Doohan
First Blood,1982.0,93 min,"Action, Adventure",7.7,Sylvester Stallone,Brian Dennehy,Bill McKinney
Ordinary People,1980.0,124 min,Drama,7.7,Donald Sutherland,Mary Tyler Moore,Timothy Hutton
Airplane!,1980.0,88 min,Comedy,7.7,David Zucker,Jerry Zucker,Julie Hagerty
Rupan sansei: Kariosutoro no shiro,1979.0,100 min,"Animation, Adventure, Family",7.7,Yasuo Yamada,Eiko Masuyama,Makio Inoue
Halloween,1978.0,91 min,"Horror, Thriller",7.7,Donald Pleasence,Jamie Lee Curtis,Nancy Kyes
Le locataire,1976.0,126 min,"Drama, Thriller",7.7,Roman Polanski,Isabelle Adjani,Jo Van Fleet
Love and Death,1975.0,85 min,"Comedy, War",7.7,Woody Allen,Diane Keaton,Frank Adu
The Taking of Pelham One Two Three,1974.0,104 min,"Action, Crime, Thriller",7.7,Walter Matthau,Robert Shaw,Hector Elizondo
Blazing Saddles,1974.0,93 min,"Comedy, Western",7.7,Cleavon Little,Gene Wilder,Harvey Korman
Serpico,1973.0,130 min,"Biography, Crime, Drama",7.7,Al Pacino,John Randolph,Biff McGuire
Enter the Dragon,1973.0,102 min,"Action, Crime, Drama",7.7,Bruce Lee,John Saxon,Ahna Capri
Deliverance,1972.0,109 min,"Adventure, Drama, Thriller",7.7,Jon Voight,Burt Reynolds,Ronny Cox
The French Connection,1971.0,104 min,"Action, Crime, Drama",7.7,Gene Hackman,Roy Scheider,Tony Lo Bianco
Dirty Harry,1971.0,102 min,"Action, Crime, Thriller",7.7,Clint Eastwood,Andrew Robinson,Reni Santoni
Where Eagles Dare,1968.0,158 min,"Action, Adventure, War",7.7,Richard Burton,Clint Eastwood,Patrick Wymark
The Odd Couple,1968.0,105 min,Comedy,7.7,Jack Lemmon,Walter Matthau,Herb Edelman
The Dirty Dozen,1967.0,150 min,"Action, Adventure, War",7.7,Lee Marvin,Ernest Borgnine,John Cassavetes
Belle de jour,1967.0,100 min,"Drama, Romance",7.7,Catherine Deneuve,Jean Sorel,Geneviève Page
A Man for All Seasons,1966.0,120 min,"Biography, Drama, History",7.7,Paul Scofield,Wendy Hiller,Leo McKern
Repulsion,1965.0,105 min,"Drama, Horror, Thriller",7.7,Catherine Deneuve,Ian Hendry,Yvonne Furneaux
Zulu,1964.0,138 min,"Drama, History, War",7.7,Stanley Baker,Jack Hawkins,James Booth
Goldfinger,1964.0,110 min,"Action, Adventure, Thriller",7.7,Sean Connery,Gert Fröbe,Shirley Eaton
The Birds,1963.0,119 min,"Drama, Horror, Mystery",7.7,Rod Taylor,Tippi Hedren,Suzanne Pleshette
Cape Fear,1962.0,106 min,"Drama, Thriller",7.7,Gregory Peck,Robert Mitchum,Lori Martin
Peeping Tom,1960.0,101 min,"Drama, Horror, Thriller",7.7,Karlheinz Böhm,Anna Massey,Maxine Audley
The Magnificent Seven,1960.0,128 min,"Action, Adventure, Western",7.7,Yul Brynner,Steve McQueen,Eli Wallach
Les yeux sans visage,1960.0,90 min,"Drama, Horror",7.7,Pierre Brasseur,Alida Valli,Alexandre Rignault
Invasion of the Body Snatchers,1956.0,80 min,"Drama, Horror, Sci-Fi",7.7,Kevin McCarthy,Dana Wynter,King Donovan
Rebel Without a Cause,1955.0,111 min,Drama,7.7,James Dean,Natalie Wood,Jim Backus
The Ladykillers,1955.0,91 min,"Comedy, Crime",7.7,Alec Guinness,Peter Sellers,Herbert Lom
Sabrina,1954.0,113 min,"Comedy, Drama, Romance",7.7,Humphrey Bogart,Audrey Hepburn,Walter Hampden
The Quiet Man,1952.0,129 min,"Comedy, Drama, Romance",7.7,John Wayne,Maureen O'Hara,Ward Bond
The Day the Earth Stood Still,1951.0,92 min,"Drama, Sci-Fi",7.7,Michael Rennie,Patricia Neal,Sam Jaffe
The African Queen,1951.0,105 min,"Adventure, Drama, Romance",7.7,Humphrey Bogart,Katharine Hepburn,Peter Bull
Gilda,1946.0,110 min,"Drama, Film-Noir, Romance",7.7,Rita Hayworth,Glenn Ford,Joseph Calleia
Fantasia,1940.0,125 min,"Animation, Family, Fantasy",7.7,Samuel Armstrong,Ford Beebe Jr.,David Hand
The Invisible Man,1933.0,71 min,"Horror, Sci-Fi",7.7,Claude Rains,Gloria Stuart,Henry Travers
Dark Waters,2019.0,126 min,"Biography, Drama, History",7.6,Mark Ruffalo,Anne Hathaway,Bill Pullman
Searching,2018.0,102 min,"Drama, Mystery, Thriller",7.6,John Cho,Debra Messing,Michelle La
Once Upon a Time... in Hollywood,2019.0,161 min,"Comedy, Drama",7.6,Leonardo DiCaprio,Brad Pitt,Emile Hirsch
Nelyubov,2017.0,127 min,Drama,7.6,Maryana Spivak,Aleksey Rozin,Marina Vasileva
The Florida Project,2017.0,111 min,Drama,7.6,Brooklynn Prince,Bria Vinaite,Christopher Rivera
Just Mercy,2019.0,137 min,"Biography, Crime, Drama",7.6,Michael B. Jordan,Jamie Foxx,Charlie Pye Jr.
Gifted,2017.0,101 min,Drama,7.6,Chris Evans,Mckenna Grace,Octavia Spencer
The Peanut Butter Falcon,2019.0,97 min,"Adventure, Comedy, Drama",7.6,Michael Schwartz,Zack Gottsagen,Dakota Johnson
Victoria,2015.0,138 min,"Crime, Drama, Romance",7.6,Laia Costa,Frederick Lau,Burak Yigit
Mustang,2015.0,97 min,Drama,7.6,Günes Sensoy,Doga Zeynep Doguslu,Elit Iscan
Guardians of the Galaxy Vol. 2,2017.0,136 min,"Action, Adventure, Comedy",7.6,Chris Pratt,Zoe Saldana,Vin Diesel
Baby Driver,2017.0,113 min,"Action, Crime, Drama",7.6,Ansel Elgort,Jon Bernthal,Eiza González
Only the Brave,2017.0,134 min,"Action, Biography, Drama",7.6,Josh Brolin,Miles Teller,Jennifer Connelly
Bridge of Spies,2015.0,142 min,"Drama, History, Thriller",7.6,Tom Hanks,Mark Rylance,Amy Ryan
Incredibles 2,2018.0,118 min,"Animation, Action, Adventure",7.6,Craig T. Nelson,Holly Hunter,Huck Milner
Moana,2016.0,107 min,"Animation, Adventure, Comedy",7.6,John Musker,Don Hall,Auli'i Cravalho
Sicario,2015.0,121 min,"Action, Crime, Drama",7.6,Emily Blunt,Josh Brolin,Jon Bernthal
Creed,2015.0,133 min,"Drama, Sport",7.6,Michael B. Jordan,Sylvester Stallone,Phylicia Rashad
Leviafan,2014.0,140 min,"Crime, Drama",7.6,Aleksey Serebryakov,Elena Lyadova,Vladimir Vdovichenkov
Hell or High Water,2016.0,102 min,"Action, Crime, Drama",7.6,Chris Pine,Ben Foster,Gil Birmingham
Philomena,2013.0,98 min,"Biography, Comedy, Drama",7.6,Judi Dench,Steve Coogan,Mare Winningham
Dawn of the Planet of the Apes,2014.0,130 min,"Action, Adventure, Drama",7.6,Gary Oldman,Keri Russell,Kodi Smit-McPhee
El cuerpo,2012.0,112 min,"Mystery, Thriller",7.6,Jose Coronado,Hugo Silva,Aura Garrido
Serbuan maut,2011.0,101 min,"Action, Thriller",7.6,Iko Uwais,Ananda George,Donny Alamsyah
End of Watch,2012.0,109 min,"Action, Crime, Drama",7.6,Jake Gyllenhaal,Michael Peña,America Ferrera
Kari-gurashi no Arietti,2010.0,94 min,"Animation, Adventure, Family",7.6,Amy Poehler,Mirai Shida,Tatsuya Fujiwara
A Star Is Born,2018.0,136 min,"Drama, Music, Romance",7.6,Lady Gaga,Bradley Cooper,Greg Grunberg
True Grit,2010.0,110 min,"Drama, Western",7.6,Joel Coen,Jeff Bridges,Hailee Steinfeld
Hævnen,2010.0,118 min,"Drama, Romance",7.6,Mikael Persbrandt,Trine Dyrholm,Wil Johnson
Despicable Me,2010.0,95 min,"Animation, Comedy, Crime",7.6,Chris Renaud,Steve Carell,Russell Brand
50/50,2011.0,100 min,"Comedy, Drama, Romance",7.6,Joseph Gordon-Levitt,Seth Rogen,Bryce Dallas Howard
Kick-Ass,2010.0,117 min,"Action, Comedy, Crime",7.6,Aaron Taylor-Johnson,Nicolas Cage,Garrett M. Brown
Celda 211,2009.0,113 min,"Action, Adventure, Crime",7.6,Luis Tosar,Alberto Ammann,Manuel Morón
Moneyball,2011.0,133 min,"Biography, Drama, Sport",7.6,Brad Pitt,Robin Wright,Philip Seymour Hoffman
La piel que habito,2011.0,120 min,"Drama, Horror, Thriller",7.6,Antonio Banderas,Elena Anaya,Marisa Paredes
Zombieland,2009.0,88 min,"Adventure, Comedy, Fantasy",7.6,Jesse Eisenberg,Emma Stone,Abigail Breslin
Die Welle,2008.0,107 min,"Drama, Thriller",7.6,Jürgen Vogel,Frederick Lau,Jennifer Ulrich
Sherlock Holmes,2009.0,128 min,"Action, Adventure, Mystery",7.6,Robert Downey Jr.,Jude Law,Mark Strong
The Blind Side,2009.0,129 min,"Biography, Drama, Sport",7.6,Quinton Aaron,Sandra Bullock,Jae Head
The Visitor,2007.0,104 min,Drama,7.6,Richard Jenkins,Haaz Sleiman,Hiam Abbass
Seven Pounds,2008.0,123 min,Drama,7.6,Will Smith,Rosario Dawson,Michael Ealy
Eastern Promises,2007.0,100 min,"Action, Crime, Drama",7.6,Naomi Watts,Viggo Mortensen,Josef Altin
Stardust,2007.0,127 min,"Adventure, Family, Fantasy",7.6,Charlie Cox,Claire Danes,Ian McKellen
The Secret of Kells,2009.0,71 min,"Animation, Adventure, Family",7.6,Nora Twomey,Evan McGuire,Mick Lally
Inside Man,2006.0,129 min,"Crime, Drama, Mystery",7.6,Denzel Washington,Clive Owen,Christopher Plummer
Gone Baby Gone,2007.0,114 min,"Crime, Drama, Mystery",7.6,Morgan Freeman,Ed Harris,Michelle Monaghan
La Vie En Rose,2007.0,140 min,"Biography, Drama, Music",7.6,Marion Cotillard,Sylvie Testud,Emmanuelle Seigner
Huo Yuan Jia,2006.0,104 min,"Action, Biography, Drama",7.6,Jet Li,Li Sun,Yun Qu
The Illusionist,2006.0,110 min,"Drama, Fantasy, Mystery",7.6,Edward Norton,Jessica Biel,Rufus Sewell
Dead Man's Shoes,2004.0,90 min,"Crime, Drama, Thriller",7.6,Paddy Considine,Gary Stretch,Stuart Wolfenden
Harry Potter and the Half-Blood Prince,2009.0,153 min,"Action, Adventure, Family",7.6,Daniel Radcliffe,Emma Watson,Michael Gambon
300.0,2006.0,117 min,"Action, Drama",7.6,Gerard Butler,Lena Headey,Dominic West
Match Point,2005.0,124 min,"Drama, Romance, Thriller",7.6,Scarlett Johansson,Jonathan Rhys Meyers,Matthew Goode
